Freq.	V(vout)
8.45278845160247e+002	(-2.00001100444036e+001dB,1.79940377565009e+002°)
8.47227414140553e+002	(-2.00001100459080e+001dB,1.79940240121066e+002°)
8.49180475036271e+002	(-2.00001100474192e+001dB,1.79940102360282e+002°)
8.51138038202333e+002	(-2.00001100489375e+001dB,1.79939964281927e+002°)
8.53100114017546e+002	(-2.00001100504627e+001dB,1.79939825885267e+002°)
8.55066712884640e+002	(-2.00001100519951e+001dB,1.79939687169570e+002°)
8.57037845230326e+002	(-2.00001100535344e+001dB,1.79939548134100e+002°)
8.59013521505352e+002	(-2.00001100550809e+001dB,1.79939408778120e+002°)
8.60993752184556e+002	(-2.00001100566345e+001dB,1.79939269100892e+002°)
8.62978547766926e+002	(-2.00001100581953e+001dB,1.79939129101673e+002°)
8.64967918775649e+002	(-2.00001100597633e+001dB,1.79938988779723e+002°)
8.66961875758172e+002	(-2.00001100613385e+001dB,1.79938848134297e+002°)
8.68960429286257e+002	(-2.00001100629210e+001dB,1.79938707164649e+002°)
8.70963589956036e+002	(-2.00001100645108e+001dB,1.79938565870033e+002°)
8.72971368388067e+002	(-2.00001100661079e+001dB,1.79938424249699e+002°)
8.74983775227391e+002	(-2.00001100677124e+001dB,1.79938282302896e+002°)
8.77000821143589e+002	(-2.00001100693244e+001dB,1.79938140028871e+002°)
8.79022516830839e+002	(-2.00001100709437e+001dB,1.79937997426871e+002°)
8.81048873007969e+002	(-2.00001100725705e+001dB,1.79937854496138e+002°)
8.83079900418517e+002	(-2.00001100742049e+001dB,1.79937711235917e+002°)
8.85115609830790e+002	(-2.00001100758468e+001dB,1.79937567645445e+002°)
8.87156012037915e+002	(-2.00001100774963e+001dB,1.79937423723964e+002°)
8.89201117857902e+002	(-2.00001100791533e+001dB,1.79937279470709e+002°)
8.91250938133699e+002	(-2.00001100808181e+001dB,1.79937134884915e+002°)
8.93305483733249e+002	(-2.00001100824905e+001dB,1.79936989965817e+002°)
8.95364765549547e+002	(-2.00001100841706e+001dB,1.79936844712645e+002°)
8.97428794500702e+002	(-2.00001100858585e+001dB,1.79936699124630e+002°)
8.99497581529988e+002	(-2.00001100875541e+001dB,1.79936553200999e+002°)
9.01571137605910e+002	(-2.00001100892577e+001dB,1.79936406940980e+002°)
9.03649473722254e+002	(-2.00001100909690e+001dB,1.79936260343796e+002°)
9.05732600898153e+002	(-2.00001100926883e+001dB,1.79936113408670e+002°)
9.07820530178138e+002	(-2.00001100944155e+001dB,1.79935966134824e+002°)
9.09913272632204e+002	(-2.00001100961507e+001dB,1.79935818521476e+002°)
9.12010839355862e+002	(-2.00001100978939e+001dB,1.79935670567843e+002°)
9.14113241470202e+002	(-2.00001100996451e+001dB,1.79935522273143e+002°)
9.16220490121951e+002	(-2.00001101014044e+001dB,1.79935373636587e+002°)
9.18332596483532e+002	(-2.00001101031718e+001dB,1.79935224657388e+002°)
9.20449571753123e+002	(-2.00001101049474e+001dB,1.79935075334756e+002°)
9.22571427154714e+002	(-2.00001101067312e+001dB,1.79934925667900e+002°)
9.24698173938174e+002	(-2.00001101085232e+001dB,1.79934775656026e+002°)
9.26829823379300e+002	(-2.00001101103235e+001dB,1.79934625298339e+002°)
9.28966386779887e+002	(-2.00001101121321e+001dB,1.79934474594040e+002°)
9.31107875467781e+002	(-2.00001101139491e+001dB,1.79934323542333e+002°)
9.33254300796942e+002	(-2.00001101157744e+001dB,1.79934172142414e+002°)
9.35405674147502e+002	(-2.00001101176082e+001dB,1.79934020393483e+002°)
9.37562006925830e+002	(-2.00001101194504e+001dB,1.79933868294734e+002°)
9.39723310564588e+002	(-2.00001101213011e+001dB,1.79933715845361e+002°)
9.41889596522791e+002	(-2.00001101231604e+001dB,1.79933563044555e+002°)
9.44060876285873e+002	(-2.00001101250283e+001dB,1.79933409891506e+002°)
9.46237161365743e+002	(-2.00001101269047e+001dB,1.79933256385404e+002°)
9.48418463300847e+002	(-2.00001101287899e+001dB,1.79933102525432e+002°)
9.50604793656231e+002	(-2.00001101306837e+001dB,1.79932948310777e+002°)
9.52796164023601e+002	(-2.00001101325863e+001dB,1.79932793740619e+002°)
9.54992586021385e+002	(-2.00001101344977e+001dB,1.79932638814140e+002°)
9.57194071294793e+002	(-2.00001101364178e+001dB,1.79932483530519e+002°)
9.59400631515882e+002	(-2.00001101383469e+001dB,1.79932327888931e+002°)
9.61612278383613e+002	(-2.00001101402849e+001dB,1.79932171888552e+002°)
9.63829023623919e+002	(-2.00001101422318e+001dB,1.79932015528555e+002°)
9.66050878989761e+002	(-2.00001101441876e+001dB,1.79931858808111e+002°)
9.68277856261197e+002	(-2.00001101461526e+001dB,1.79931701726388e+002°)
9.70509967245437e+002	(-2.00001101481265e+001dB,1.79931544282554e+002°)
9.72747223776913e+002	(-2.00001101501096e+001dB,1.79931386475774e+002°)
9.74989637717334e+002	(-2.00001101521019e+001dB,1.79931228305211e+002°)
9.77237220955758e+002	(-2.00001101541033e+001dB,1.79931069770027e+002°)
9.79489985408646e+002	(-2.00001101561140e+001dB,1.79930910869382e+002°)
9.81747943019931e+002	(-2.00001101581340e+001dB,1.79930751602432e+002°)
9.84011105761080e+002	(-2.00001101601633e+001dB,1.79930591968334e+002°)
9.86279485631157e+002	(-2.00001101622019e+001dB,1.79930431966241e+002°)
9.88553094656885e+002	(-2.00001101642500e+001dB,1.79930271595304e+002°)
9.90831944892714e+002	(-2.00001101663075e+001dB,1.79930110854674e+002°)
9.93116048420880e+002	(-2.00001101683745e+001dB,1.79929949743498e+002°)
9.95405417351473e+002	(-2.00001101704511e+001dB,1.79929788260922e+002°)
9.97700063822499e+002	(-2.00001101725372e+001dB,1.79929626406090e+002°)
9.99999999999945e+002	(-2.00001101746330e+001dB,1.79929464178144e+002°)
1.00230523807784e+003	(-2.00001101767384e+001dB,1.79929301576223e+002°)
1.00461579027834e+003	(-2.00001101788536e+001dB,1.79929138599466e+002°)
1.00693166885175e+003	(-2.00001101809785e+001dB,1.79928975247008e+002°)
1.00925288607663e+003	(-2.00001101831132e+001dB,1.79928811517983e+002°)
1.01157945425984e+003	(-2.00001101852578e+001dB,1.79928647411523e+002°)
1.01391138573662e+003	(-2.00001101874123e+001dB,1.79928482926759e+002°)
1.01624869287064e+003	(-2.00001101895767e+001dB,1.79928318062817e+002°)
1.01859138805406e+003	(-2.00001101917512e+001dB,1.79928152818825e+002°)
1.02093948370762e+003	(-2.00001101939356e+001dB,1.79927987193905e+002°)
1.02329299228070e+003	(-2.00001101961302e+001dB,1.79927821187180e+002°)
1.02565192625135e+003	(-2.00001101983348e+001dB,1.79927654797770e+002°)
1.02801629812642e+003	(-2.00001102005497e+001dB,1.79927488024792e+002°)
1.03038612044156e+003	(-2.00001102027748e+001dB,1.79927320867362e+002°)
1.03276140576134e+003	(-2.00001102050101e+001dB,1.79927153324594e+002°)
1.03514216667929e+003	(-2.00001102072558e+001dB,1.79926985395600e+002°)
1.03752841581796e+003	(-2.00001102095118e+001dB,1.79926817079489e+002°)
1.03992016582900e+003	(-2.00001102117782e+001dB,1.79926648375368e+002°)
1.04231742939325e+003	(-2.00001102140551e+001dB,1.79926479282344e+002°)
1.04472021922074e+003	(-2.00001102163425e+001dB,1.79926309799520e+002°)
1.04712854805084e+003	(-2.00001102186405e+001dB,1.79926139925997e+002°)
1.04954242865226e+003	(-2.00001102209491e+001dB,1.79925969660875e+002°)
1.05196187382316e+003	(-2.00001102232683e+001dB,1.79925799003251e+002°)
1.05438689639120e+003	(-2.00001102255982e+001dB,1.79925627952220e+002°)
1.05681750921360e+003	(-2.00001102279389e+001dB,1.79925456506875e+002°)
1.05925372517723e+003	(-2.00001102302904e+001dB,1.79925284666307e+002°)
1.06169555719867e+003	(-2.00001102326528e+001dB,1.79925112429605e+002°)
1.06414301822426e+003	(-2.00001102350260e+001dB,1.79924939795856e+002°)
1.06659612123020e+003	(-2.00001102374102e+001dB,1.79924766764145e+002°)
1.06905487922260e+003	(-2.00001102398055e+001dB,1.79924593333554e+002°)
1.07151930523755e+003	(-2.00001102422117e+001dB,1.79924419503164e+002°)
1.07398941234118e+003	(-2.00001102446291e+001dB,1.79924245272053e+002°)
1.07646521362977e+003	(-2.00001102470576e+001dB,1.79924070639297e+002°)
1.07894672222977e+003	(-2.00001102494974e+001dB,1.79923895603971e+002°)
1.08143395129788e+003	(-2.00001102519484e+001dB,1.79923720165145e+002°)
1.08392691402114e+003	(-2.00001102544107e+001dB,1.79923544321892e+002°)
1.08642562361700e+003	(-2.00001102568844e+001dB,1.79923368073277e+002°)
1.08893009333337e+003	(-2.00001102593695e+001dB,1.79923191418366e+002°)
1.09144033644869e+003	(-2.00001102618661e+001dB,1.79923014356224e+002°)
1.09395636627203e+003	(-2.00001102643742e+001dB,1.79922836885910e+002°)
1.09647819614312e+003	(-2.00001102668938e+001dB,1.79922659006485e+002°)
1.09900583943246e+003	(-2.00001102694251e+001dB,1.79922480717005e+002°)
1.10153930954135e+003	(-2.00001102719681e+001dB,1.79922302016524e+002°)
1.10407861990201e+003	(-2.00001102745229e+001dB,1.79922122904096e+002°)
1.10662378397760e+003	(-2.00001102770894e+001dB,1.79921943378770e+002°)
1.10917481526234e+003	(-2.00001102796677e+001dB,1.79921763439595e+002°)
1.11173172728153e+003	(-2.00001102822580e+001dB,1.79921583085618e+002°)
1.11429453359167e+003	(-2.00001102848602e+001dB,1.79921402315880e+002°)
1.11686324778050e+003	(-2.00001102874745e+001dB,1.79921221129425e+002°)
1.11943788346709e+003	(-2.00001102901008e+001dB,1.79921039525291e+002°)
1.12201845430190e+003	(-2.00001102927392e+001dB,1.79920857502516e+002°)
1.12460497396686e+003	(-2.00001102953898e+001dB,1.79920675060135e+002°)
1.12719745617545e+003	(-2.00001102980526e+001dB,1.79920492197180e+002°)
1.12979591467273e+003	(-2.00001103007278e+001dB,1.79920308912682e+002°)
1.13240036323549e+003	(-2.00001103034152e+001dB,1.79920125205668e+002°)
1.13501081567225e+003	(-2.00001103061151e+001dB,1.79919941075166e+002°)
1.13762728582337e+003	(-2.00001103088275e+001dB,1.79919756520199e+002°)
1.14024978756110e+003	(-2.00001103115523e+001dB,1.79919571539787e+002°)
1.14287833478971e+003	(-2.00001103142898e+001dB,1.79919386132952e+002°)
1.14551294144547e+003	(-2.00001103170398e+001dB,1.79919200298709e+002°)
1.14815362149682e+003	(-2.00001103198026e+001dB,1.79919014036073e+002°)
1.15080038894437e+003	(-2.00001103225781e+001dB,1.79918827344056e+002°)
1.15345325782103e+003	(-2.00001103253665e+001dB,1.79918640221670e+002°)
1.15611224219203e+003	(-2.00001103281677e+001dB,1.79918452667921e+002°)
1.15877735615506e+003	(-2.00001103309818e+001dB,1.79918264681816e+002°)
1.16144861384028e+003	(-2.00001103338089e+001dB,1.79918076262357e+002°)
1.16412602941042e+003	(-2.00001103366491e+001dB,1.79917887408546e+002°)
1.16680961706089e+003	(-2.00001103395024e+001dB,1.79917698119381e+002°)
1.16949939101980e+003	(-2.00001103423688e+001dB,1.79917508393859e+002°)
1.17219536554806e+003	(-2.00001103452485e+001dB,1.79917318230974e+002°)
1.17489755493946e+003	(-2.00001103481415e+001dB,1.79917127629717e+002°)
1.17760597352074e+003	(-2.00001103510478e+001dB,1.79916936589079e+002°)
1.18032063565166e+003	(-2.00001103539676e+001dB,1.79916745108046e+002°)
1.18304155572510e+003	(-2.00001103569008e+001dB,1.79916553185603e+002°)
1.18576874816709e+003	(-2.00001103598476e+001dB,1.79916360820732e+002°)
1.18850222743695e+003	(-2.00001103628079e+001dB,1.79916168012413e+002°)
1.19124200802731e+003	(-2.00001103657820e+001dB,1.79915974759625e+002°)
1.19398810446420e+003	(-2.00001103687697e+001dB,1.79915781061343e+002°)
1.19674053130717e+003	(-2.00001103717713e+001dB,1.79915586916539e+002°)
1.19949930314931e+003	(-2.00001103747867e+001dB,1.79915392324185e+002°)
1.20226443461734e+003	(-2.00001103778160e+001dB,1.79915197283248e+002°)
1.20503594037173e+003	(-2.00001103808593e+001dB,1.79915001792694e+002°)
1.20781383510671e+003	(-2.00001103839166e+001dB,1.79914805851488e+002°)
1.21059813355041e+003	(-2.00001103869881e+001dB,1.79914609458590e+002°)
1.21338885046491e+003	(-2.00001103900738e+001dB,1.79914412612958e+002°)
1.21618600064630e+003	(-2.00001103931736e+001dB,1.79914215313550e+002°)
1.21898959892479e+003	(-2.00001103962878e+001dB,1.79914017559320e+002°)
1.22179966016480e+003	(-2.00001103994164e+001dB,1.79913819349217e+002°)
1.22461619926498e+003	(-2.00001104025594e+001dB,1.79913620682193e+002°)
1.22743923115833e+003	(-2.00001104057169e+001dB,1.79913421557193e+002°)
1.23026877081231e+003	(-2.00001104088890e+001dB,1.79913221973162e+002°)
1.23310483322884e+003	(-2.00001104120757e+001dB,1.79913021929041e+002°)
1.23594743344444e+003	(-2.00001104152772e+001dB,1.79912821423770e+002°)
1.23879658653030e+003	(-2.00001104184934e+001dB,1.79912620456287e+002°)
1.24165230759234e+003	(-2.00001104217245e+001dB,1.79912419025524e+002°)
1.24451461177131e+003	(-2.00001104249705e+001dB,1.79912217130415e+002°)
1.24738351424287e+003	(-2.00001104282314e+001dB,1.79912014769889e+002°)
1.25025903021765e+003	(-2.00001104315074e+001dB,1.79911811942872e+002°)
1.25314117494134e+003	(-2.00001104347986e+001dB,1.79911608648291e+002°)
1.25602996369480e+003	(-2.00001104381049e+001dB,1.79911404885066e+002°)
1.25892541179409e+003	(-2.00001104414265e+001dB,1.79911200652118e+002°)
1.26182753459060e+003	(-2.00001104447634e+001dB,1.79910995948363e+002°)
1.26473634747108e+003	(-2.00001104481157e+001dB,1.79910790772717e+002°)
1.26765186585777e+003	(-2.00001104514835e+001dB,1.79910585124091e+002°)
1.27057410520847e+003	(-2.00001104548669e+001dB,1.79910379001395e+002°)
1.27350308101659e+003	(-2.00001104582658e+001dB,1.79910172403536e+002°)
1.27643880881127e+003	(-2.00001104616805e+001dB,1.79909965329420e+002°)
1.27938130415745e+003	(-2.00001104651109e+001dB,1.79909757777947e+002°)
1.28233058265594e+003	(-2.00001104685571e+001dB,1.79909549748018e+002°)
1.28528665994354e+003	(-2.00001104720193e+001dB,1.79909341238530e+002°)
1.28824955169306e+003	(-2.00001104754974e+001dB,1.79909132248377e+002°)
1.29121927361346e+003	(-2.00001104789916e+001dB,1.79908922776451e+002°)
1.29419584144991e+003	(-2.00001104825019e+001dB,1.79908712821641e+002°)
1.29717927098388e+003	(-2.00001104860284e+001dB,1.79908502382835e+002°)
1.30016957803321e+003	(-2.00001104895712e+001dB,1.79908291458916e+002°)
1.30316677845222e+003	(-2.00001104931304e+001dB,1.79908080048766e+002°)
1.30617088813176e+003	(-2.00001104967059e+001dB,1.79907868151265e+002°)
1.30918192299933e+003	(-2.00001105002980e+001dB,1.79907655765289e+002°)
1.31219989901912e+003	(-2.00001105039067e+001dB,1.79907442889712e+002°)
1.31522483219216e+003	(-2.00001105075320e+001dB,1.79907229523405e+002°)
1.31825673855633e+003	(-2.00001105111741e+001dB,1.79907015665237e+002°)
1.32129563418649e+003	(-2.00001105148329e+001dB,1.79906801314073e+002°)
1.32434153519458e+003	(-2.00001105185087e+001dB,1.79906586468779e+002°)
1.32739445772966e+003	(-2.00001105222014e+001dB,1.79906371128214e+002°)
1.33045441797801e+003	(-2.00001105259112e+001dB,1.79906155291237e+002°)
1.33352143216324e+003	(-2.00001105296381e+001dB,1.79905938956703e+002°)
1.33659551654636e+003	(-2.00001105333821e+001dB,1.79905722123466e+002°)
1.33967668742585e+003	(-2.00001105371435e+001dB,1.79905504790375e+002°)
1.34276496113778e+003	(-2.00001105409223e+001dB,1.79905286956279e+002°)
1.34586035405587e+003	(-2.00001105447184e+001dB,1.79905068620023e+002°)
1.34896288259157e+003	(-2.00001105485321e+001dB,1.79904849780448e+002°)
1.35207256319419e+003	(-2.00001105523635e+001dB,1.79904630436396e+002°)
1.35518941235095e+003	(-2.00001105562124e+001dB,1.79904410586702e+002°)
1.35831344658707e+003	(-2.00001105600792e+001dB,1.79904190230201e+002°)
1.36144468246587e+003	(-2.00001105639638e+001dB,1.79903969365725e+002°)
1.36458313658884e+003	(-2.00001105678663e+001dB,1.79903747992102e+002°)
1.36772882559576e+003	(-2.00001105717869e+001dB,1.79903526108160e+002°)
1.37088176616477e+003	(-2.00001105757255e+001dB,1.79903303712721e+002°)
1.37404197501243e+003	(-2.00001105796824e+001dB,1.79903080804607e+002°)
1.37720946889386e+003	(-2.00001105836574e+001dB,1.79902857382636e+002°)
1.38038426460280e+003	(-2.00001105876509e+001dB,1.79902633445623e+002°)
1.38356637897170e+003	(-2.00001105916627e+001dB,1.79902408992380e+002°)
1.38675582887180e+003	(-2.00001105956931e+001dB,1.79902184021719e+002°)
1.38995263121327e+003	(-2.00001105997421e+001dB,1.79901958532445e+002°)
1.39315680294522e+003	(-2.00001106038098e+001dB,1.79901732523364e+002°)
1.39636836105585e+003	(-2.00001106078963e+001dB,1.79901505993277e+002°)
1.39958732257253e+003	(-2.00001106120016e+001dB,1.79901278940983e+002°)
1.40281370456187e+003	(-2.00001106161259e+001dB,1.79901051365278e+002°)
1.40604752412983e+003	(-2.00001106202692e+001dB,1.79900823264956e+002°)
1.40928879842179e+003	(-2.00001106244316e+001dB,1.79900594638808e+002°)
1.41253754462267e+003	(-2.00001106286133e+001dB,1.79900365485620e+002°)
1.41579377995699e+003	(-2.00001106328142e+001dB,1.79900135804179e+002°)
1.41905752168900e+003	(-2.00001106370345e+001dB,1.79899905593266e+002°)
1.42232878712273e+003	(-2.00001106412744e+001dB,1.79899674851661e+002°)
1.42560759360210e+003	(-2.00001106455338e+001dB,1.79899443578141e+002°)
1.42889395851101e+003	(-2.00001106498128e+001dB,1.79899211771479e+002°)
1.43218789927345e+003	(-2.00001106541116e+001dB,1.79898979430446e+002°)
1.43548943335357e+003	(-2.00001106584303e+001dB,1.79898746553811e+002°)
1.43879857825576e+003	(-2.00001106627688e+001dB,1.79898513140338e+002°)
1.44211535152478e+003	(-2.00001106671274e+001dB,1.79898279188791e+002°)
1.44543977074584e+003	(-2.00001106715062e+001dB,1.79898044697928e+002°)
1.44877185354467e+003	(-2.00001106759051e+001dB,1.79897809666507e+002°)
1.45211161758765e+003	(-2.00001106803244e+001dB,1.79897574093281e+002°)
1.45545908058187e+003	(-2.00001106847640e+001dB,1.79897337977002e+002°)
1.45881426027526e+003	(-2.00001106892241e+001dB,1.79897101316417e+002°)
1.46217717445663e+003	(-2.00001106937048e+001dB,1.79896864110272e+002°)
1.46554784095582e+003	(-2.00001106982062e+001dB,1.79896626357309e+002°)
1.46892627764377e+003	(-2.00001107027284e+001dB,1.79896388056267e+002°)
1.47231250243263e+003	(-2.00001107072715e+001dB,1.79896149205884e+002°)
1.47570653327580e+003	(-2.00001107118355e+001dB,1.79895909804892e+002°)
1.47910838816811e+003	(-2.00001107164206e+001dB,1.79895669852023e+002°)
1.48251808514586e+003	(-2.00001107210269e+001dB,1.79895429346004e+002°)
1.48593564228691e+003	(-2.00001107256544e+001dB,1.79895188285560e+002°)
1.48936107771082e+003	(-2.00001107303032e+001dB,1.79894946669413e+002°)
1.49279440957890e+003	(-2.00001107349736e+001dB,1.79894704496282e+002°)
1.49623565609434e+003	(-2.00001107396655e+001dB,1.79894461764883e+002°)
1.49968483550228e+003	(-2.00001107443790e+001dB,1.79894218473929e+002°)
1.50314196608993e+003	(-2.00001107491143e+001dB,1.79893974622130e+002°)
1.50660706618665e+003	(-2.00001107538715e+001dB,1.79893730208193e+002°)
1.51008015416405e+003	(-2.00001107586506e+001dB,1.79893485230823e+002°)
1.51356124843611e+003	(-2.00001107634518e+001dB,1.79893239688720e+002°)
1.51705036745924e+003	(-2.00001107682752e+001dB,1.79892993580582e+002°)
1.52054752973240e+003	(-2.00001107731208e+001dB,1.79892746905105e+002°)
1.52405275379719e+003	(-2.00001107779887e+001dB,1.79892499660981e+002°)
1.52756605823797e+003	(-2.00001107828792e+001dB,1.79892251846899e+002°)
1.53108746168193e+003	(-2.00001107877922e+001dB,1.79892003461546e+002°)
1.53461698279920e+003	(-2.00001107927279e+001dB,1.79891754503603e+002°)
1.53815464030294e+003	(-2.00001107976864e+001dB,1.79891504971752e+002°)
1.54170045294946e+003	(-2.00001108026678e+001dB,1.79891254864669e+002°)
1.54525443953831e+003	(-2.00001108076721e+001dB,1.79891004181028e+002°)
1.54881661891238e+003	(-2.00001108126996e+001dB,1.79890752919500e+002°)
1.55238700995798e+003	(-2.00001108177502e+001dB,1.79890501078753e+002°)
1.55596563160497e+003	(-2.00001108228242e+001dB,1.79890248657451e+002°)
1.55955250282685e+003	(-2.00001108279216e+001dB,1.79889995654257e+002°)
1.56314764264085e+003	(-2.00001108330426e+001dB,1.79889742067829e+002°)
1.56675107010805e+003	(-2.00001108381871e+001dB,1.79889487896822e+002°)
1.57036280433345e+003	(-2.00001108433554e+001dB,1.79889233139888e+002°)
1.57398286446612e+003	(-2.00001108485476e+001dB,1.79888977795678e+002°)
1.57761126969925e+003	(-2.00001108537638e+001dB,1.79888721862837e+002°)
1.58124803927028e+003	(-2.00001108590040e+001dB,1.79888465340009e+002°)
1.58489319246101e+003	(-2.00001108642684e+001dB,1.79888208225832e+002°)
1.58854674859768e+003	(-2.00001108695571e+001dB,1.79887950518945e+002°)
1.59220872705107e+003	(-2.00001108748702e+001dB,1.79887692217980e+002°)
1.59587914723663e+003	(-2.00001108802078e+001dB,1.79887433321569e+002°)
1.59955802861456e+003	(-2.00001108855701e+001dB,1.79887173828338e+002°)
1.60324539068994e+003	(-2.00001108909572e+001dB,1.79886913736911e+002°)
1.60694125301277e+003	(-2.00001108963690e+001dB,1.79886653045911e+002°)
1.61064563517817e+003	(-2.00001109018059e+001dB,1.79886391753953e+002°)
1.61435855682638e+003	(-2.00001109072679e+001dB,1.79886129859654e+002°)
1.61808003764296e+003	(-2.00001109127551e+001dB,1.79885867361625e+002°)
1.62181009735882e+003	(-2.00001109182676e+001dB,1.79885604258473e+002°)
1.62554875575038e+003	(-2.00001109238056e+001dB,1.79885340548804e+002°)
1.62929603263962e+003	(-2.00001109293691e+001dB,1.79885076231220e+002°)
1.63305194789423e+003	(-2.00001109349583e+001dB,1.79884811304320e+002°)
1.63681652142770e+003	(-2.00001109405733e+001dB,1.79884545766698e+002°)
1.64058977319943e+003	(-2.00001109462142e+001dB,1.79884279616946e+002°)
1.64437172321482e+003	(-2.00001109518811e+001dB,1.79884012853655e+002°)
1.64816239152540e+003	(-2.00001109575743e+001dB,1.79883745475409e+002°)
1.65196179822891e+003	(-2.00001109632937e+001dB,1.79883477480790e+002°)
1.65576996346942e+003	(-2.00001109690395e+001dB,1.79883208868378e+002°)
1.65958690743745e+003	(-2.00001109748118e+001dB,1.79882939636749e+002°)
1.66341265037006e+003	(-2.00001109806107e+001dB,1.79882669784475e+002°)
1.66724721255095e+003	(-2.00001109864365e+001dB,1.79882399310125e+002°)
1.67109061431060e+003	(-2.00001109922891e+001dB,1.79882128212266e+002°)
1.67494287602633e+003	(-2.00001109981687e+001dB,1.79881856489460e+002°)
1.67880401812245e+003	(-2.00001110040755e+001dB,1.79881584140266e+002°)
1.68267406107036e+003	(-2.00001110100095e+001dB,1.79881311163240e+002°)
1.68655302538863e+003	(-2.00001110159710e+001dB,1.79881037556936e+002°)
1.69044093164315e+003	(-2.00001110219599e+001dB,1.79880763319902e+002°)
1.69433780044722e+003	(-2.00001110279765e+001dB,1.79880488450684e+002°)
1.69824365246163e+003	(-2.00001110340209e+001dB,1.79880212947825e+002°)
1.70215850839484e+003	(-2.00001110400931e+001dB,1.79879936809865e+002°)
1.70608238900301e+003	(-2.00001110461934e+001dB,1.79879660035339e+002°)
1.71001531509017e+003	(-2.00001110523219e+001dB,1.79879382622780e+002°)
1.71395730750831e+003	(-2.00001110584786e+001dB,1.79879104570717e+002°)
1.71790838715747e+003	(-2.00001110646638e+001dB,1.79878825877675e+002°)
1.72186857498589e+003	(-2.00001110708775e+001dB,1.79878546542178e+002°)
1.72583789199009e+003	(-2.00001110771199e+001dB,1.79878266562744e+002°)
1.72981635921499e+003	(-2.00001110833911e+001dB,1.79877985937888e+002°)
1.73380399775402e+003	(-2.00001110896912e+001dB,1.79877704666124e+002°)
1.73780082874926e+003	(-2.00001110960205e+001dB,1.79877422745959e+002°)
1.74180687339150e+003	(-2.00001111023789e+001dB,1.79877140175898e+002°)
1.74582215292039e+003	(-2.00001111087667e+001dB,1.79876856954445e+002°)
1.74984668862454e+003	(-2.00001111151840e+001dB,1.79876573080096e+002°)
1.75388050184164e+003	(-2.00001111216309e+001dB,1.79876288551347e+002°)
1.75792361395857e+003	(-2.00001111281075e+001dB,1.79876003366689e+002°)
1.76197604641151e+003	(-2.00001111346141e+001dB,1.79875717524611e+002°)
1.76603782068605e+003	(-2.00001111411507e+001dB,1.79875431023597e+002°)
1.77010895831730e+003	(-2.00001111477175e+001dB,1.79875143862127e+002°)
1.77418948089005e+003	(-2.00001111543145e+001dB,1.79874856038679e+002°)
1.77827941003880e+003	(-2.00001111609421e+001dB,1.79874567551728e+002°)
1.78237876744797e+003	(-2.00001111676002e+001dB,1.79874278399743e+002°)
1.78648757485193e+003	(-2.00001111742890e+001dB,1.79873988581192e+002°)
1.79060585403517e+003	(-2.00001111810088e+001dB,1.79873698094538e+002°)
1.79473362683241e+003	(-2.00001111877595e+001dB,1.79873406938240e+002°)
1.79887091512867e+003	(-2.00001111945414e+001dB,1.79873115110756e+002°)
1.80301774085945e+003	(-2.00001112013546e+001dB,1.79872822610537e+002°)
1.80717412601080e+003	(-2.00001112081993e+001dB,1.79872529436034e+002°)
1.81134009261948e+003	(-2.00001112150755e+001dB,1.79872235585691e+002°)
1.81551566277301e+003	(-2.00001112219835e+001dB,1.79871941057950e+002°)
1.81970085860986e+003	(-2.00001112289234e+001dB,1.79871645851251e+002°)
1.82389570231951e+003	(-2.00001112358954e+001dB,1.79871349964028e+002°)
1.82810021614262e+003	(-2.00001112428995e+001dB,1.79871053394711e+002°)
1.83231442237109e+003	(-2.00001112499359e+001dB,1.79870756141729e+002°)
1.83653834334822e+003	(-2.00001112570048e+001dB,1.79870458203506e+002°)
1.84077200146883e+003	(-2.00001112641063e+001dB,1.79870159578462e+002°)
1.84501541917935e+003	(-2.00001112712406e+001dB,1.79869860265014e+002°)
1.84926861897795e+003	(-2.00001112784079e+001dB,1.79869560261574e+002°)
1.85353162341468e+003	(-2.00001112856082e+001dB,1.79869259566552e+002°)
1.85780445509157e+003	(-2.00001112928418e+001dB,1.79868958178354e+002°)
1.86208713666274e+003	(-2.00001113001088e+001dB,1.79868656095383e+002°)
1.86637969083454e+003	(-2.00001113074092e+001dB,1.79868353316035e+002°)
1.87068214036567e+003	(-2.00001113147434e+001dB,1.79868049838706e+002°)
1.87499450806729e+003	(-2.00001113221115e+001dB,1.79867745661787e+002°)
1.87931681680314e+003	(-2.00001113295136e+001dB,1.79867440783665e+002°)
1.88364908948967e+003	(-2.00001113369498e+001dB,1.79867135202724e+002°)
1.88799134909616e+003	(-2.00001113444204e+001dB,1.79866828917343e+002°)
1.89234361864485e+003	(-2.00001113519254e+001dB,1.79866521925899e+002°)
1.89670592121102e+003	(-2.00001113594651e+001dB,1.79866214226764e+002°)
1.90107827992317e+003	(-2.00001113670396e+001dB,1.79865905818306e+002°)
1.90546071796312e+003	(-2.00001113746490e+001dB,1.79865596698891e+002°)
1.90985325856611e+003	(-2.00001113822936e+001dB,1.79865286866879e+002°)
1.91425592502095e+003	(-2.00001113899735e+001dB,1.79864976320628e+002°)
1.91866874067016e+003	(-2.00001113976888e+001dB,1.79864665058490e+002°)
1.92309172891003e+003	(-2.00001114054397e+001dB,1.79864353078817e+002°)
